Meld,Quantity,Price,Total,Description,Creation Date,Unit,Property Name,Address line 1,City,State,Postal code
,1.00,77.00,77.0000,Supplies,,4,,4909 Saddlebrook Lane - 4,Louisville,KY,40216
TMB4UPGB,,,97.50,Looked at basement bathroom,05/09/2023 21:30,1,,1208 Queen Avenue,Louisville,KY,40215
,1.50,65.00,97.5000,Looked at basement bathroom,,1,,1208 Queen Avenue,Louisville,KY,40215
T76JBHNB,,,97.50,,05/09/2023 21:40,1,,420 East Ormsby Avenue,Louisville,KY,40203
,1.50,65.00,97.5000,Al,,1,,420 East Ormsby Avenue,Louisville,KY,40203
TAFI0IBB,,,826.00,"Completed all repairs for section8 
Installed new mailbox lock 
Keyed unit to E key 
Repaired floor in kitchen and machine room 
The stove is the only thing I need a new switch I’m picking one up tomorrow and will be back to install tomorrow",05/09/2023 21:49,5,,4902 Saddlebrook Lane - 5,Louisville,KY,40216
,7.00,65.00,455.0000,Labor,,5,,4902 Saddlebrook Lane - 5,Louisville,KY,40216
,2.00,25.00,50.0000,2nd tech's labor,,5,,4902 Saddlebrook Lane - 5,Louisville,KY,40216
,1.00,321.00,321.0000,Supplies,,5,,4902 Saddlebrook Lane - 5,Louisville,KY,40216
T09YPVE,,,130.00,,05/10/2023 07:43,A4,,4604 Southern Parkway - A4,Louisville,KY,40214
,2.00,65.00,130.0000,Tighten up toilet,,A4,,4604 Southern Parkway - A4,Louisville,KY,40214
TII3AL0,,,162.50,,05/10/2023 07:47,B3,,4604 Southern Parkway - B3,Louisville,KY,40214
,2.50,65.00,162.5000,Repair cabinet drawer and resident has concerns about carpet tact stripe coming up,,B3,,4604 Southern Parkway - B3,Louisville,KY,40214
TY6LFWHB,,,292.50,,05/10/2023 07:55,1,,10816 Symington Circle,Louisville,KY,40241
,2.00,65.00,130.0000,Materials,,1,,10816 Symington Circle,Louisville,KY,40241
,2.50,65.00,162.5000,Change and replaced locks to h key,,1,,10816 Symington Circle,Louisville,KY,40241
TJWXI64,,,162.50,Trip to Slate Run to borrow sump pump. Used sump pump and shop vac to remove stagnant water from washer and laundry room twice. One of the washers fills up with water and just quits. I called JETZ and they said they will get in touch with a technician,05/10/2023 11:40,42,,111 E O'Bryan Avenue-42,Bardstown,KY,40004
,2.50,65.00,162.5000,Labor,,42,,111 E O'Bryan Avenue-42,Bardstown,KY,40004
T2G2FCNB,,,1090.00,"Delivered new stove with assistance from Al and Mason. 

Transferred cord from old stove to new. 

Installed new stove. 

Removed old stove hood. 
Installed new.",05/10/2023 12:11,4,,2513 Dixie Highway - 4,Louisville,KY,40216
,1.50,65.00,97.5000,Al,,4,,2513 Dixie Highway - 4,Louisville,KY,40216
,1.50,25.00,37.5000,Mason,,4,,2513 Dixie Highway - 4,Louisville,KY,40216
,3.00,65.00,195.0000,LaborDelivered new stove with assistance from Al and Mason.   Transferred cord from old stove to new.   Installed new stove.   Removed old stove hood.  Installed new.,,4,,2513 Dixie Highway - 4,Louisville,KY,40216
,1.00,600.00,600.0000,Stove,,4,,2513 Dixie Highway - 4,Louisville,KY,40216
,1.00,160.00,160.0000,Hood,,4,,2513 Dixie Highway - 4,Louisville,KY,40216
TXZVL2IB,,,97.50,"Reinstalled refrigerator seal. 
Tested several times. 
Seal is fitted well and stays in place after repair.",05/10/2023 12:14,3,,2515 Dixie Highway - 3,Shively,KY,40216
,1.50,65.00,97.5000,Labor,,3,,2515 Dixie Highway - 3,Shively,KY,40216
TXI4HCNB,,,175.00,,05/10/2023 12:53,1,,707 Iroquois Ave.,Louisville,KY,40214
,1.00,45.00,45.0000,Materials lock,,1,,707 Iroquois Ave.,Louisville,KY,40214
,2.00,65.00,130.0000,House is trashed all door frames are damage and needs to be replaced change lock on back door to v key will need a full trash out,,1,,707 Iroquois Ave.,Louisville,KY,40214
TQINNIR,,,102.50,"Hole of floor was caused by low spot in sub floor. Sub floor is firm but unlevel. 

Cabinet hinge not broken just came apart where it adjusts. 
Reassembled hinge and tightened screws. 
Installed 2 new cabinet knobs.",05/10/2023 13:33,1,,652 South 38th Street,Louisville,KY,40211
,1.50,65.00,97.5000,Labor,,1,,652 South 38th Street,Louisville,KY,40211
,1.00,5.00,5.0000,Cabinet knobs.,,1,,652 South 38th Street,Louisville,KY,40211
TB4UUEF,,,130.00,Leak/ drips were coming from the pipes in the air conditioning above the ceiling tile. The chiller was turned on a couple of days ago therefore it was causing drips and condensation to form on the pipes. I wrapped the pipes with insulation.,05/10/2023 14:57,28,,111 E O'Bryan Avenue-28,Bardstown,KY,40004
,2.00,65.00,130.0000,Labor,,28,,111 E O'Bryan Avenue-28,Bardstown,KY,40004
T8L54KAB,,,143.75,Relocated and attached lock on bathroom window. Replaced flapper,05/10/2023 16:41,30,,111 E O'Bryan Avenue-30,Bardstown,KY,40004
,1.00,13.75,13.7500,flapper,,30,,111 E O'Bryan Avenue-30,Bardstown,KY,40004
,2.00,65.00,130.0000,Labor,,30,,111 E O'Bryan Avenue-30,Bardstown,KY,40004
TE1IWJU,,,697.50,Installed window AC unit upstairs.,05/10/2023 16:55,1,,5712 Emmalee Drive,Louisville,KY,40219
,1.50,65.00,97.5000,Labor,,1,,5712 Emmalee Drive,Louisville,KY,40219
,1.00,600.00,600.0000,Window AC unit.,,1,,5712 Emmalee Drive,Louisville,KY,40219
TR91QUK,,,295.00,"Installed new deadbolts to unit 3 and common door. 
Keyed unit 3 to V key. 
Keyed common door to U key. 
Delivered U key to unit 4.",05/10/2023 17:14,3,,3946 South 3rd Street - 3,Louisville,KY,40214
,3.00,65.00,195.0000,Labor,,3,,3946 South 3rd Street - 3,Louisville,KY,40214
,2.00,50.00,100.0000,Deadbolt,,3,,3946 South 3rd Street - 3,Louisville,KY,40214
T9G2IAU,,,211.00,"Repaired light fixtures on front porch 
There was a short in switch going to hallway light in unit 3",05/10/2023 20:31,4,,8801 Malvern Hill Road - 4,Louisville,KY,40242
,2.00,65.00,130.0000,Repaired light fixtures on front porch  There was a short in switch going to hallway light in unit 3,,4,,8801 Malvern Hill Road - 4,Louisville,KY,40242
,2.00,25.00,50.0000,2nd tech's labor,,4,,8801 Malvern Hill Road - 4,Louisville,KY,40242
,1.00,31.00,31.0000,Supplies,,4,,8801 Malvern Hill Road - 4,Louisville,KY,40242
TG8XWPR,,,260.00,Installed new tub spout and repaired faucet,05/10/2023 20:39,4,,4902 Saddlebrook Lane - 4,Louisville,KY,40216
,2.50,65.00,162.5000,Installed new tub spout and repaired faucet,,4,,4902 Saddlebrook Lane - 4,Louisville,KY,40216
,2.50,25.00,62.5000,2nd tech's labor,,4,,4902 Saddlebrook Lane - 4,Louisville,KY,40216
,1.00,35.00,35.0000,Supplies,,4,,4902 Saddlebrook Lane - 4,Louisville,KY,40216
TRFF0Q6,,,281.00,"Installed new toilet set 
Repaired toilet tank 
Repaired light in bathroom",05/10/2023 20:42,102,,4522 Winnrose Way 102,Louisville,KY,40211
,2.50,65.00,162.5000,Installed new toilet set  Repaired toilet tank  Repaired light in bathroom,,102,,4522 Winnrose Way 102,Louisville,KY,40211
,2.50,25.00,62.5000,2nd tech's labor,,102,,4522 Winnrose Way 102,Louisville,KY,40211
,1.00,56.00,56.0000,Supplies,,102,,4522 Winnrose Way 102,Louisville,KY,40211
T0TTB7GB,,,1545.00,Installed 4 lights,05/10/2023 20:45,102,,4522 Winnrose Way 102,Louisville,KY,40211
,4.50,65.00,292.5000,Installed 4 lights,,102,,4522 Winnrose Way 102,Louisville,KY,40211
,4.50,25.00,112.5000,2nd tech's labor,,102,,4522 Winnrose Way 102,Louisville,KY,40211
,4.00,285.00,1140.0000,Supplies,,102,,4522 Winnrose Way 102,Louisville,KY,40211
TD77JF2,,,200.00,"Repaired dishwasher discharge pump was not working properly 
 Door latch was not catching properly 
Had a issue with the gfi in kitchen all is working properly now",05/10/2023 20:52,4,,8801 Malvern Hill Road - 4,Louisville,KY,40242
,2.00,65.00,130.0000,Al -Repaired dishwasher discharge pump was not working properly   Door latch was not catching properly  Had a issue with the gfi in kitchen all is working properly now,,4,,8801 Malvern Hill Road - 4,Louisville,KY,40242
,2.00,25.00,50.0000,Mason,,4,,8801 Malvern Hill Road - 4,Louisville,KY,40242
,1.00,20.00,20.0000,Supplies,,4,,8801 Malvern Hill Road - 4,Louisville,KY,40242
TY3XFEI,,,65.00,"Scraped old caulk out of the window, seal and debris, so bathroom window would close properly. So when the window closed properly, the window lock worked as it is supposed to.",05/11/2023 09:54,23,,111 E O'Bryan Avenue-23,Bardstown,KY,40004
,1.00,65.00,65.0000,Labor,,23,,111 E O'Bryan Avenue-23,Bardstown,KY,40004
T2NYZC9,,,2030.00,"Took down old prefab fence. 
Cut out trees from fence line. 
Dug out rotten posts. 
Installed new posts with concrete footer. 
Installed 2x4 horizontal boards. 
Installed 6 foot fence pickets. 
Repaired and replaced boards on gate and back of fence. 
Clean up.
Contractors will pick up debris.",05/11/2023 17:57,1,,6707 Fenske,Louisville,KY,40258
,8.00,65.00,520.0000,Labor,,1,,6707 Fenske,Louisville,KY,40258
,1.00,790.00,790.0000,Materials,,1,,6707 Fenske,Louisville,KY,40258
,8.00,65.00,520.0000,Labor,,1,,6707 Fenske,Louisville,KY,40258
,8.00,25.00,200.0000,Labor,,1,,6707 Fenske,Louisville,KY,40258
TRY3BLG,,,262.00,"Repaired toilet the fill valve was broken 
Installed new fill valve 
Installed new toilet set 
Repaired handle",05/11/2023 21:27,129,,4524 Winnrose Way 129,Louisville,KY,40211
,2.00,85.00,170.0000,Repaired toilet the fill valve was broken  Installed new fill valve  Installed new toilet set  Repaired handle,,129,,4524 Winnrose Way 129,Louisville,KY,40211
,2.00,25.00,50.0000,2nd tech's labor,,129,,4524 Winnrose Way 129,Louisville,KY,40211
,1.00,42.00,42.0000,Supplies,,129,,4524 Winnrose Way 129,Louisville,KY,40211
TK67QCG,,,145.00,"Repaired pop up drain the lever had broken 
Working properly now",05/11/2023 21:30,131,,4524 Winnrose Way 131,Louisville,KY,40211
,1.50,65.00,97.5000,Repaired pop up drain the lever had broken  Working properly now,,131,,4524 Winnrose Way 131,Louisville,KY,40211
,1.50,25.00,37.5000,2nd tech's labor,,131,,4524 Winnrose Way 131,Louisville,KY,40211
,1.00,10.00,10.0000,Supplies,,131,,4524 Winnrose Way 131,Louisville,KY,40211
TV6EZE3,,,156.00,Repaired lights,05/11/2023 21:36,1,,6707 Fenske,Louisville,KY,40258
,1.50,65.00,97.5000,Repaired lights,,1,,6707 Fenske,Louisville,KY,40258
,1.50,25.00,37.5000,2nd tech's labor,,1,,6707 Fenske,Louisville,KY,40258
,1.00,21.00,21.0000,Supplies,,1,,6707 Fenske,Louisville,KY,40258
T34M7LK,,,65.00,,05/12/2023 07:26,1,,4900 Saddlebrook Lane - 1,Louisville,KY,40216
,1.00,65.00,65.0000,Estimate/Washer tub is rusted and leaking the coin slot is also broken the washer is a older washer and parts are not made for washer anymore will need to be replaced,,1,,4900 Saddlebrook Lane - 1,Louisville,KY,40216
T4I4JNIB,,,101.74,Installed handicap parking sign,05/12/2023 09:20,16,,111 E O'Bryan Avenue-16,Bardstown,KY,40004
,1.50,65.00,97.5000,Labor,,16,,111 E O'Bryan Avenue-16,Bardstown,KY,40004
,1.00,4.24,4.2400,2 number stickers,,16,,111 E O'Bryan Avenue-16,Bardstown,KY,40004
T3MI80M,,,97.50,"Toilet tank was overfilling close to overflow. 
When flushed the water would slosh out of the tank. 
Adjusted water level in tank.",05/12/2023 09:54,14,,1002 East Main St,New Albany,IN,47150
,1.50,65.00,97.5000,Labor,,14,,1002 East Main St,New Albany,IN,47150
TAT0NUD,,,112.50,"Leak caused by loose toilet tank bolts. 
Tightened bolts. 
Toilet flapper was old and no longer sealed. 
Replaced flapper. 
No leaks after repair.",05/12/2023 10:04,3,,1002 East Main St,New Albany,IN,47150
,1.50,65.00,97.5000,Labor,,3,,1002 East Main St,New Albany,IN,47150
,1.00,15.00,15.0000,Toilet flapper.,,3,,1002 East Main St,New Albany,IN,47150
TAI40RLB,,,284.00,,05/12/2023 10:47,1,,1402 Earl Avenue,Louisville,KY,40215
,3.00,65.00,195.0000,Fixed refrigerator door also all doors in home microwave needs to be replaced blower motor grounded out and wires burnt out,,1,,1402 Earl Avenue,Louisville,KY,40215
,1.00,89.00,89.0000,Materials/door knobs,,1,,1402 Earl Avenue,Louisville,KY,40215
TA0T1CM,,,107.50,"Multiple leaks under kitchen sink. 
Replaced slip nuts and washers at two points. 
Tightened sink basket. 
No leaks after repair.",05/12/2023 11:47,10,,212 East 13th Street- 10,New Albany,IN,47150
,1.50,65.00,97.5000,Labor,,10,,212 East 13th Street- 10,New Albany,IN,47150
,1.00,10.00,10.0000,Slip nuts and washers.,,10,,212 East 13th Street- 10,New Albany,IN,47150
TWZT23D,,,142.50,,05/12/2023 11:56,1,,2710 Woodland Avenue,Louisville,KY,40211
,1.00,45.00,45.0000,Materials,,1,,2710 Woodland Avenue,Louisville,KY,40211
,1.50,65.00,97.5000,Change locks unit is on V key,,1,,2710 Woodland Avenue,Louisville,KY,40211
TTA46TT,,,172.50,,05/12/2023 11:59,2,,2710 Woodland Avenue - 2,Louisville,KY,40211
,1.00,75.00,75.0000,Materials,,2,,2710 Woodland Avenue - 2,Louisville,KY,40211
,1.50,65.00,97.5000,Change locks unit is on V key,,2,,2710 Woodland Avenue - 2,Louisville,KY,40211
T1W7IW,,,142.50,,05/12/2023 12:39,609-5,,609 S 44th Street -5,Louisville,KY,40211
,1.00,45.00,45.0000,Materials,,609-5,,609 S 44th Street -5,Louisville,KY,40211
,1.50,65.00,97.5000,Change locks unit is on V key,,609-5,,609 S 44th Street -5,Louisville,KY,40211
TP0QKL7,,,65.00,,05/12/2023 13:05,627-4,,627 S 44th Street -4,Louisville,KY,40211
,1.00,65.00,65.0000,Resident said that she needs to reschedule appointment she will call when she’s available will have a trip charge,,627-4,,627 S 44th Street -4,Louisville,KY,40211
TGZLFBGB,,,1250.00,,05/12/2023 13:28,1,,4728 Southern Parkway - 1,Louisville,KY,40214
,1.00,1250.00,1250.0000,Cleaned gutters,,1,,4728 Southern Parkway - 1,Louisville,KY,40214
TBMZ2EGB,,,97.50,,05/12/2023 16:36,3,,2513 Date Street - 3,Louisville,KY,40210
,1.50,65.00,97.5000,Drill and change locks,,3,,2513 Date Street - 3,Louisville,KY,40210
TK4UGLL,,,325.00,,05/12/2023 16:39,1A,,402 N. Hite Ave,Louisville,KY,40206
,5.00,65.00,325.0000,Switch all unit over for A/C,,1A,,402 N. Hite Ave,Louisville,KY,40206
T8DJ4NX,,,130.00,"Shut off water to apartment complex. 
Shut off water under bathroom sink. 
Took pictures and assessed damage. 
Referral to Deluxe for clean up.",05/12/2023 17:06,2B,,402 North Hite Avenue 2B,Louisville,KY,40206
,2.00,65.00,130.0000,Labor,,2B,,402 North Hite Avenue 2B,Louisville,KY,40206
TVVY8ZK,,,357.50,Drained water heater. Unhooked waterlines and electrical line. Removed water heater out-of-the-way. Cut out drywall. Repaired leak in the wall.  Cleaned off mold. Reinstalled water heater.  Measured and cut plywood and installed behind water heater.,05/12/2023 17:46,All,,100 Slate Run - All,Bardstown,KY,40004
,1.50,65.00,97.5000,Labor,,All,,100 Slate Run - All,Bardstown,KY,40004
,4.00,65.00,260.0000,Labor,,All,,100 Slate Run - All,Bardstown,KY,40004
TC86ATU,,,150.00,"Removed  damaged area in ceiling needs to dry before finishing repairs
Office will schedule for repairs next week.",05/12/2023 20:44,3,,12511 East Orell Road - 3,Louisville,KY,40272
,1.50,25.00,37.5000,2nd tech's labor,,3,,12511 East Orell Road - 3,Louisville,KY,40272
,1.00,15.00,15.0000,Supplies,,3,,12511 East Orell Road - 3,Louisville,KY,40272
,1.50,65.00,97.5000,Removed  damaged area in ceiling needs to dry before finishing repairs,,3,,12511 East Orell Road - 3,Louisville,KY,40272
TKNVEL8,,,463.00,"Installed new shower faucet 
Had to drill locks there was a active leak 
Unit is on B key 
I will stop by Saturday to pick up lock box off of door",05/12/2023 21:08,4,,12511 East Orell Road - 4,Louisville,KY,40272
,3.00,65.00,195.0000,Installed new shower faucet  Had to drill locks there was a active leak,,4,,12511 East Orell Road - 4,Louisville,KY,40272
,3.00,25.00,75.0000,2nd tech's labor,,4,,12511 East Orell Road - 4,Louisville,KY,40272
,1.00,193.00,193.0000,Supplies,,4,,12511 East Orell Road - 4,Louisville,KY,40272
TRJ79KJ,,,221.00,"Installed new slides on window 
Installed new blind",05/12/2023 21:18,4,,12611 East Orell Road - 4,Louisville,KY,40272
,2.00,65.00,130.0000,Installed new slides on window  Installed new blind,,4,,12611 East Orell Road - 4,Louisville,KY,40272
,2.00,25.00,50.0000,2nd tech's labor,,4,,12611 East Orell Road - 4,Louisville,KY,40272
,1.00,41.00,41.0000,Supplies,,4,,12611 East Orell Road - 4,Louisville,KY,40272
T6KCDNF,,,180.00,"Found a few parts of the soffits are missing 
Need to send roofers out to look at the roof there is water coming in down the wall to unit 3 and 1",05/12/2023 21:36,1,,4728 Southern Parkway - 1,Louisville,KY,40214
,2.00,65.00,130.0000,Found a few parts of the soffits are missing  Need to send roofers out to look at the roof there is water coming in down the wall to unit 3 and 1,,1,,4728 Southern Parkway - 1,Louisville,KY,40214
,2.00,25.00,50.0000,2nd tech's labor,,1,,4728 Southern Parkway - 1,Louisville,KY,40214
TQLVTN5,,,398.50,"Repaired vanity drain installed new pop up drain and trap 
Installed new burners drip pains and knobs on stove",05/12/2023 21:47,2,,1709 Valley Forge Way - 2,Louisville,KY,40215
,2.50,65.00,162.5000,Repaired vanity drain installed new pop up drain and trap  Installed new burners drip pains and knobs on stove,,2,,1709 Valley Forge Way - 2,Louisville,KY,40215
,2.00,25.00,50.0000,2nd tech's labor,,2,,1709 Valley Forge Way - 2,Louisville,KY,40215
,1.00,186.00,186.0000,Supplies,,2,,1709 Valley Forge Way - 2,Louisville,KY,40215
TI6IHPCB,,,480.00,Had to buy 1 ac unit,05/12/2023 21:54,1,,4730 Southern Parkway - 1,Louisville,KY,40214
,1.00,255.00,255.0000,Supplies,,1,,4730 Southern Parkway - 1,Louisville,KY,40214
,2.50,65.00,162.5000,Installed window unit,,1,,4730 Southern Parkway - 1,Louisville,KY,40214
,2.50,25.00,62.5000,2nd tech's labor,,1,,4730 Southern Parkway - 1,Louisville,KY,40214
TYT7QZC,,,792.00,"Had to buy two new ac units 
Installed both",05/12/2023 21:58,7,,4730 Southern Parkway - 7,Louisville,KY,40214
,2.50,65.00,162.5000,Installed window units,,7,,4730 Southern Parkway - 7,Louisville,KY,40214
,2.50,25.00,62.5000,2nd tech's labor,,7,,4730 Southern Parkway - 7,Louisville,KY,40214
,1.00,567.00,567.0000,Supplies,,7,,4730 Southern Parkway - 7,Louisville,KY,40214
TBMHCMX,,,180.00,"Walked unit for section8 repairs 
List is in photos 
Estimate is in photos",05/13/2023 19:47,1,,5219 Garden Green Way,Louisville,KY,40218
,2.00,65.00,130.0000,Walked unit for section8 repairs,,1,,5219 Garden Green Way,Louisville,KY,40218
,2.00,25.00,50.0000,2nd tech's labor,,1,,5219 Garden Green Way,Louisville,KY,40218
TPNFU3LB,,,180.00,"Walked unit for section8 repairs 
List is in photos 
Estimate is in photos",05/13/2023 19:56,1,,5212 Terrace Green Circle,Louisville,KY,40218
,2.00,65.00,130.0000,Walked unit for section8 repairs,,1,,5212 Terrace Green Circle,Louisville,KY,40218
,2.00,25.00,50.0000,2nd tech's labor,,1,,5212 Terrace Green Circle,Louisville,KY,40218
